employee_id,type,start,days,status
834,Earned Leave,2018-09-11,4,Approved
834,Sick Leave,2018-02-12,2,Approved
834,Earned Leave,2019-04-05,6,Approved
834,Sick Leave,2019-04-05,3,Approved
834,Earned Leave,2020-02-14,4,Approved
834,Sick Leave,2020-02-17,3,Approved
834,Earned Leave,2022-06-22,5,Approved
834,Sick Leave,2022-05-24,2,Approved
834,Earned Leave,2023-11-22,7,Approved
834,Sick Leave,2023-04-18,2,Approved
835,Earned Leave,2021-02-10,6,Approved
835,Sick Leave,2021-08-14,3,Approved
835,Sick Leave,2022-07-14,2,Approved
835,Earned Leave,2023-02-20,4,Approved
836,Earned Leave,2016-08-23,6,Approved
836,Earned Leave,2018-10-27,7,Approved
836,Sick Leave,2018-09-20,2,Approved
836,Earned Leave,2019-09-02,6,Approved
836,Sick Leave,2019-10-13,3,Approved
836,Earned Leave,2020-10-13,3,Approved
836,Sick Leave,2020-05-05,2,Approved
836,Earned Leave,2021-05-03,5,Approved
836,Sick Leave,2021-09-16,2,Approved
836,Earned Leave,2022-09-01,6,Approved
836,Sick Leave,2022-07-16,3,Approved
836,Earned Leave,2023-07-25,7,Approved
837,Sick Leave,2023-07-07,3,Approved
838,Earned Leave,2021-10-07,5,Approved
838,Earned Leave,2022-02-25,6,Approved
838,Earned Leave,2023-11-03,7,Rejected
838,Sick Leave,2023-01-15,3,Approved
839,Earned Leave,2022-05-09,3,Approved
839,Sick Leave,2022-09-22,3,Approved
839,Sick Leave,2023-08-15,3,Approved
840,Earned Leave,2022-05-10,4,Approved
840,Sick Leave,2022-10-18,2,Approved
840,Earned Leave,2023-07-03,4,Approved
841,Earned Leave,2021-06-03,5,Approved
841,Earned Leave,2022-07-25,5,Approved
841,Earned Leave,2023-05-07,5,Approved
842,Earned Leave,2016-10-01,5,Approved
842,Earned Leave,2018-04-01,6,Approved
842,Earned Leave,2019-11-02,4,Approved
842,Sick Leave,2019-07-13,2,Approved
842,Earned Leave,2020-07-22,5,Approved
842,Earned Leave,2021-05-25,4,Approved
842,Sick Leave,2021-04-17,2,Approved
842,Earned Leave,2022-06-03,3,Approved
842,Sick Leave,2022-07-05,2,Approved
842,Sick Leave,2023-09-27,3,Approved
843,Earned Leave,2022-01-09,3,Approved
843,Earned Leave,2023-10-05,3,Approved
844,Earned Leave,2020-10-14,6,Approved
844,Earned Leave,2021-03-12,3,Approved
844,Sick Leave,2021-03-17,3,Approved
844,Earned Leave,2022-01-06,7,Approved
844,Sick Leave,2022-10-13,3,Approved
844,Earned Leave,2023-05-21,4,Approved
845,Earned Leave,2021-10-27,5,Approved
845,Earned Leave,2022-01-03,6,Approved
845,Earned Leave,2023-09-03,7,Approved
846,Earned Leave,2021-06-12,3,Approved
846,Earned Leave,2022-05-13,3,Approved
846,Earned Leave,2023-11-22,7,Approved
846,Sick Leave,2023-06-02,2,Approved
847,Earned Leave,2019-10-01,4,Approved
847,Earned Leave,2021-01-05,5,Approved
847,Earned Leave,2022-02-08,3,Approved
847,Sick Leave,2022-05-20,3,Approved
847,Earned Leave,2023-11-26,6,Approved
848,Earned Leave,2021-05-15,7,Approved
848,Sick Leave,2021-11-16,2,Approved
848,Sick Leave,2022-05-06,3,Approved
848,Earned Leave,2023-03-23,7,Approved
848,Sick Leave,2023-05-27,3,Approved
849,Earned Leave,2018-11-27,4,Approved
849,Earned Leave,2019-09-16,6,Approved
849,Earned Leave,2020-09-15,3,Approved
849,Sick Leave,2020-08-17,2,Approved
849,Earned Leave,2021-11-23,4,Approved
849,Earned Leave,2022-06-23,6,Approved
849,Earned Leave,2023-05-11,3,Approved
850,Earned Leave,2023-06-05,3,Approved
851,Earned Leave,2018-01-06,5,Approved
851,Sick Leave,2019-02-15,2,Approved
851,Earned Leave,2020-02-08,7,Approved
851,Sick Leave,2020-01-08,3,Approved
851,Earned Leave,2022-05-15,6,Approved
851,Earned Leave,2023-11-07,5,Rejected
852,Earned Leave,2017-11-22,3,Approved
852,Sick Leave,2017-03-08,2,Approved
852,Sick Leave,2018-11-24,3,Approved
852,Earned Leave,2019-06-22,7,Approved
852,Earned Leave,2020-05-17,7,Approved
852,Sick Leave,2020-08-21,3,Approved
852,Earned Leave,2021-10-05,4,Approved
852,Earned Leave,2022-01-24,7,Approved
852,Sick Leave,2022-11-03,3,Approved
853,Earned Leave,2021-08-26,4,Approved
853,Sick Leave,2021-09-24,3,Approved
853,Earned Leave,2022-08-01,6,Approved
853,Sick Leave,2022-08-25,3,Approved
853,Sick Leave,2023-05-04,2,Approved
854,Earned Leave,2021-03-10,6,Approved
854,Sick Leave,2021-07-25,2,Approved
854,Earned Leave,2022-02-04,3,Approved
854,Sick Leave,2022-10-19,3,Approved
854,Earned Leave,2023-06-21,7,Approved
855,Earned Leave,2022-06-25,4,Approved
856,Sick Leave,2022-03-06,2,Approved
856,Earned Leave,2023-05-06,5,Approved
856,Sick Leave,2023-03-25,3,Approved
857,Earned Leave,2020-03-21,5,Approved
857,Sick Leave,2020-06-03,2,Approved
857,Earned Leave,2021-07-27,5,Approved
857,Sick Leave,2021-02-24,2,Approved
857,Earned Leave,2022-09-16,7,Approved
857,Earned Leave,2023-04-16,4,Approved
857,Sick Leave,2023-05-18,3,Approved
858,Earned Leave,2018-04-26,3,Approved
858,Earned Leave,2019-05-21,4,Approved
858,Sick Leave,2019-04-26,3,Approved
858,Earned Leave,2020-07-27,4,Approved
858,Sick Leave,2020-01-09,2,Approved
858,Earned Leave,2021-06-24,7,Approved
858,Earned Leave,2022-03-21,3,Approved
858,Earned Leave,2023-07-21,6,Approved
859,Sick Leave,2017-07-20,2,Approved
859,Earned Leave,2018-10-23,7,Approved
859,Sick Leave,2018-06-05,2,Approved
859,Earned Leave,2019-07-26,5,Approved
859,Sick Leave,2019-09-08,3,Approved
859,Earned Leave,2020-02-07,6,Approved
859,Earned Leave,2021-03-21,3,Approved
859,Earned Leave,2023-01-26,7,Approved
860,Earned Leave,2021-11-18,5,Approved
860,Sick Leave,2021-09-10,2,Approved
860,Earned Leave,2022-01-16,7,Approved
860,Earned Leave,2023-01-15,4,Approved
861,Earned Leave,2022-09-25,5,Approved
861,Earned Leave,2023-06-17,5,Approved
862,Earned Leave,2018-09-14,6,Approved
862,Sick Leave,2018-03-18,2,Approved
862,Earned Leave,2021-04-20,6,Approved
862,Sick Leave,2021-05-03,2,Approved
862,Earned Leave,2022-06-13,7,Approved
862,Sick Leave,2022-09-02,3,Approved
862,Earned Leave,2023-10-16,5,Approved
863,Earned Leave,2022-11-21,5,Approved
863,Sick Leave,2022-11-26,2,Approved
863,Earned Leave,2023-10-24,3,Approved
863,Sick Leave,2023-11-12,2,Approved
864,Earned Leave,2020-02-13,4,Approved
864,Sick Leave,2020-10-18,3,Approved
864,Earned Leave,2021-04-21,7,Approved
864,Sick Leave,2021-06-27,3,Approved
864,Earned Leave,2022-02-18,3,Approved
864,Earned Leave,2023-07-15,7,Approved
864,Sick Leave,2023-08-01,2,Approved
865,Earned Leave,2023-08-15,5,Approved
865,Sick Leave,2023-06-21,2,Approved
866,Earned Leave,2021-10-26,5,Approved
866,Earned Leave,2022-08-15,5,Approved
866,Earned Leave,2023-09-16,3,Approved
867,Earned Leave,2022-07-06,6,Approved
867,Sick Leave,2022-05-09,3,Approved
868,Earned Leave,2021-05-11,3,Approved
868,Earned Leave,2022-08-01,6,Approved
868,Sick Leave,2022-04-25,3,Approved
868,Sick Leave,2023-01-04,3,Approved
869,Earned Leave,2018-10-18,5,Approved
871,Earned Leave,2017-11-08,6,Approved
871,Sick Leave,2017-08-09,2,Approved
871,Earned Leave,2018-06-08,3,Approved
871,Earned Leave,2019-05-27,6,Approved
871,Sick Leave,2019-01-25,3,Approved
871,Earned Leave,2020-03-07,3,Approved
871,Earned Leave,2021-05-26,3,Approved
871,Sick Leave,2021-11-03,2,Approved
871,Earned Leave,2022-04-11,3,Approved
871,Sick Leave,2022-08-11,2,Approved
871,Earned Leave,2023-06-06,4,Approved
871,Sick Leave,2023-08-26,2,Approved
872,Earned Leave,2021-04-25,7,Approved
872,Earned Leave,2022-01-10,7,Approved
872,Sick Leave,2022-03-13,3,Approved
873,Earned Leave,2022-06-07,3,Approved
873,Earned Leave,2023-06-21,7,Approved
873,Sick Leave,2023-11-04,3,Approved
874,Earned Leave,2022-08-17,4,Approved
874,Sick Leave,2022-01-09,2,Approved
875,Earned Leave,2018-09-03,5,Approved
875,Sick Leave,2018-07-08,3,Approved
875,Earned Leave,2019-01-05,5,Approved
875,Sick Leave,2019-07-13,3,Approved
877,Earned Leave,2021-07-26,7,Approved
877,Earned Leave,2022-02-03,3,Approved
877,Sick Leave,2022-01-24,2,Approved
878,Earned Leave,2017-09-08,3,Approved
878,Earned Leave,2018-02-21,4,Approved
878,Earned Leave,2020-01-23,7,Approved
878,Earned Leave,2021-09-02,7,Approved
878,Earned Leave,2022-03-25,5,Approved
878,Sick Leave,2022-02-11,2,Approved
878,Earned Leave,2023-03-11,5,Approved
880,Earned Leave,2023-10-08,7,Approved
880,Sick Leave,2023-07-16,3,Approved
881,Earned Leave,2022-04-08,5,Approved
881,Sick Leave,2023-01-08,3,Approved
882,Earned Leave,2015-11-08,3,Approved
882,Sick Leave,2015-10-17,3,Approved
882,Earned Leave,2016-06-13,7,Approved
882,Sick Leave,2016-03-06,3,Approved
882,Earned Leave,2017-05-01,5,Approved
882,Sick Leave,2017-01-21,3,Approved
882,Earned Leave,2018-07-08,5,Approved
882,Earned Leave,2019-08-07,6,Approved
882,Earned Leave,2021-02-01,3,Approved
882,Sick Leave,2021-06-26,2,Approved
882,Earned Leave,2022-05-25,3,Approved
882,Sick Leave,2022-05-03,3,Approved
883,Sick Leave,2019-08-01,2,Approved
884,Earned Leave,2016-02-12,6,Approved
884,Sick Leave,2016-08-07,3,Approved
884,Earned Leave,2017-03-26,4,Approved
884,Earned Leave,2018-06-27,5,Approved
884,Sick Leave,2018-04-20,2,Approved
884,Earned Leave,2019-01-03,7,Approved
884,Sick Leave,2019-10-08,3,Approved
884,Earned Leave,2020-04-04,3,Approved
884,Earned Leave,2021-10-25,6,Approved
884,Sick Leave,2021-07-14,3,Approved
884,Earned Leave,2022-09-13,6,Approved
884,Sick Leave,2022-07-14,2,Approved
884,Sick Leave,2023-06-09,2,Approved
885,Earned Leave,2021-09-22,7,Approved
885,Earned Leave,2022-08-11,3,Approved
885,Sick Leave,2022-10-23,2,Approved
885,Earned Leave,2023-01-03,4,Approved
886,Earned Leave,2020-04-25,4,Approved
886,Sick Leave,2020-08-24,3,Approved
886,Sick Leave,2021-03-22,2,Approved
886,Sick Leave,2022-03-24,2,Approved
886,Earned Leave,2023-02-12,3,Approved
887,Sick Leave,2021-07-01,2,Approved
887,Earned Leave,2022-05-06,3,Approved
887,Sick Leave,2023-09-09,3,Approved
888,Earned Leave,2020-10-12,5,Approved
888,Sick Leave,2020-06-01,3,Approved
888,Sick Leave,2021-11-04,3,Approved
888,Sick Leave,2022-07-18,3,Approved
888,Earned Leave,2023-10-04,7,Approved
889,Earned Leave,2018-02-22,7,Approved
889,Sick Leave,2020-08-16,3,Approved
889,Sick Leave,2021-03-17,2,Approved
889,Earned Leave,2022-04-21,3,Approved
890,Earned Leave,2021-02-07,4,Approved
890,Sick Leave,2021-05-09,3,Approved
890,Earned Leave,2022-01-03,5,Approved
890,Earned Leave,2023-08-25,4,Approved
890,Sick Leave,2023-04-27,3,Approved
891,Earned Leave,2022-05-17,4,Approved
891,Earned Leave,2023-06-12,3,Approved
895,Earned Leave,2022-11-21,5,Approved
895,Earned Leave,2023-06-01,6,Approved
895,Sick Leave,2023-11-17,3,Approved
896,Sick Leave,2016-11-08,2,Approved
896,Earned Leave,2017-10-02,3,Approved
896,Sick Leave,2017-03-14,3,Approved
896,Sick Leave,2018-01-11,2,Approved
897,Earned Leave,2019-09-04,3,Approved
897,Earned Leave,2020-08-26,7,Approved
897,Earned Leave,2021-11-25,7,Approved
897,Earned Leave,2023-07-27,4,Approved
898,Earned Leave,2022-06-22,3,Approved
898,Earned Leave,2023-07-06,4,Approved
899,Earned Leave,2022-05-21,3,Approved
899,Earned Leave,2023-08-07,4,Approved
899,Sick Leave,2023-11-10,2,Approved
900,Earned Leave,2022-07-01,6,Approved
901,Sick Leave,2021-10-06,3,Approved
901,Earned Leave,2022-07-15,6,Approved
901,Earned Leave,2023-03-18,4,Approved
902,Sick Leave,2020-09-27,2,Approved
902,Earned Leave,2021-08-09,6,Approved
902,Earned Leave,2022-01-10,6,Approved
903,Sick Leave,2018-08-22,2,Approved
903,Sick Leave,2019-08-21,2,Approved
903,Sick Leave,2020-01-26,3,Approved
903,Earned Leave,2021-05-03,5,Approved
903,Earned Leave,2022-04-08,3,Approved
904,Sick Leave,2020-08-21,3,Approved
904,Sick Leave,2021-04-10,3,Approved
904,Earned Leave,2023-08-16,6,Approved
904,Sick Leave,2023-02-23,3,Approved
907,Earned Leave,2021-08-15,6,Approved
907,Earned Leave,2022-05-26,4,Approved
907,Earned Leave,2023-04-17,5,Approved
908,Earned Leave,2023-10-19,6,Approved
908,Sick Leave,2023-05-09,3,Approved
909,Earned Leave,2021-07-19,5,Approved
909,Sick Leave,2021-11-15,3,Approved
909,Earned Leave,2022-11-26,6,Approved
910,Sick Leave,2016-04-06,2,Approved
910,Earned Leave,2019-07-26,7,Approved
910,Sick Leave,2021-07-02,2,Approved
910,Earned Leave,2022-07-02,5,Approved
910,Sick Leave,2022-05-21,2,Approved
910,Earned Leave,2023-02-26,6,Approved
911,Earned Leave,2021-10-02,6,Approved
912,Sick Leave,2023-11-19,2,Approved
913,Sick Leave,2023-03-22,3,Approved
914,Earned Leave,2022-08-25,4,Approved
914,Earned Leave,2023-02-11,3,Approved
915,Sick Leave,2020-09-25,2,Approved
915,Earned Leave,2021-01-22,6,Approved
915,Earned Leave,2022-02-25,5,Approved
915,Earned Leave,2023-11-23,6,Rejected
916,Earned Leave,2016-11-10,7,Rejected
916,Earned Leave,2017-10-23,3,Approved
916,Sick Leave,2017-09-09,2,Approved
916,Earned Leave,2018-03-09,5,Approved
916,Sick Leave,2018-08-03,2,Approved
916,Earned Leave,2020-06-07,5,Approved
916,Sick Leave,2020-02-25,2,Approved
916,Earned Leave,2022-02-14,3,Approved
917,Earned Leave,2016-11-09,4,Approved
917,Sick Leave,2016-10-04,2,Approved
917,Earned Leave,2017-04-02,4,Approved
917,Earned Leave,2018-09-14,4,Approved
917,Sick Leave,2018-01-21,3,Approved
917,Earned Leave,2022-08-10,4,Approved
917,Sick Leave,2022-04-01,2,Approved
917,Earned Leave,2023-03-15,4,Approved
918,Earned Leave,2022-03-25,6,Approved
918,Sick Leave,2022-11-14,2,Approved
918,Earned Leave,2023-05-25,7,Approved
918,Sick Leave,2023-10-14,3,Approved
919,Earned Leave,2022-05-14,6,Approved
919,Earned Leave,2023-03-10,7,Approved
919,Sick Leave,2023-07-07,2,Approved
920,Earned Leave,2019-09-24,4,Approved
920,Sick Leave,2019-09-07,2,Approved
920,Sick Leave,2021-05-16,3,Approved
920,Earned Leave,2022-10-19,3,Approved
920,Sick Leave,2022-09-12,3,Approved
920,Earned Leave,2023-10-14,7,Approved
921,Earned Leave,2021-03-06,6,Approved
921,Sick Leave,2021-01-10,3,Approved
921,Earned Leave,2022-10-16,7,Approved
921,Sick Leave,2022-05-19,2,Approved
922,Sick Leave,2020-09-16,2,Approved
922,Earned Leave,2021-06-22,3,Approved
922,Sick Leave,2021-07-03,3,Approved
923,Earned Leave,2022-07-13,4,Approved
923,Sick Leave,2022-11-24,3,Approved
923,Sick Leave,2023-11-07,2,Approved
924,Earned Leave,2019-10-21,7,Approved
924,Earned Leave,2020-01-15,4,Approved
924,Earned Leave,2021-08-09,4,Approved
924,Earned Leave,2022-06-07,4,Approved
924,Earned Leave,2023-07-01,5,Approved
925,Sick Leave,2022-10-27,3,Approved
925,Earned Leave,2023-09-21,5,Approved
925,Sick Leave,2023-04-05,3,Approved
926,Earned Leave,2021-06-22,3,Approved
926,Earned Leave,2023-02-15,4,Approved
927,Earned Leave,2022-04-15,3,Approved
928,Earned Leave,2022-06-26,3,Approved
928,Earned Leave,2023-04-20,6,Approved
928,Sick Leave,2023-07-16,3,Approved
929,Earned Leave,2023-07-25,7,Approved
930,Earned Leave,2016-04-11,6,Approved
930,Earned Leave,2017-08-11,7,Approved
930,Sick Leave,2017-02-15,2,Approved
930,Earned Leave,2018-04-13,4,Approved
930,Sick Leave,2018-02-18,2,Approved
930,Sick Leave,2019-11-02,2,Approved
930,Earned Leave,2020-06-25,6,Approved
930,Sick Leave,2020-09-16,2,Approved
930,Earned Leave,2021-11-10,4,Approved
930,Sick Leave,2021-03-14,3,Approved
930,Earned Leave,2022-01-11,7,Approved
930,Sick Leave,2022-04-22,3,Approved
930,Sick Leave,2023-01-11,3,Approved
931,Earned Leave,2022-03-02,3,Approved
931,Sick Leave,2022-04-15,2,Approved
931,Earned Leave,2023-02-11,4,Approved
931,Sick Leave,2023-06-22,3,Approved
932,Earned Leave,2023-02-02,3,Approved
933,Earned Leave,2021-07-07,3,Approved
933,Earned Leave,2022-05-23,4,Approved
933,Sick Leave,2022-06-04,3,Approved
933,Earned Leave,2023-02-15,3,Approved
934,Earned Leave,2022-11-10,7,Rejected
936,Earned Leave,2023-10-16,7,Approved
937,Earned Leave,2022-10-17,6,Approved
937,Sick Leave,2023-11-26,3,Approved
938,Earned Leave,2022-07-19,6,Approved
938,Earned Leave,2023-07-15,4,Approved
938,Sick Leave,2023-01-02,3,Approved
939,Earned Leave,2020-09-08,6,Approved
939,Sick Leave,2020-08-23,3,Approved
939,Earned Leave,2021-09-09,7,Approved
939,Sick Leave,2021-06-19,3,Approved
939,Earned Leave,2022-06-12,3,Approved
939,Sick Leave,2022-07-13,2,Approved
939,Earned Leave,2023-03-07,4,Approved
939,Sick Leave,2023-02-23,2,Approved
940,Earned Leave,2022-10-21,5,Approved
940,Earned Leave,2023-11-03,3,Rejected
941,Earned Leave,2015-10-01,7,Approved
941,Sick Leave,2015-11-14,2,Approved
942,Earned Leave,2021-10-07,4,Approved
942,Earned Leave,2023-03-04,3,Approved
942,Sick Leave,2023-06-20,3,Approved
943,Earned Leave,2017-11-17,5,Approved
943,Earned Leave,2018-10-12,4,Approved
943,Sick Leave,2018-05-01,3,Approved
944,Earned Leave,2023-03-04,4,Approved
945,Earned Leave,2015-06-04,7,Approved
945,Sick Leave,2016-02-05,3,Approved
945,Earned Leave,2017-08-16,6,Approved
945,Sick Leave,2017-05-25,2,Approved
945,Earned Leave,2018-06-06,6,Approved
945,Sick Leave,2018-07-27,3,Approved
945,Earned Leave,2019-01-25,4,Approved
945,Earned Leave,2020-04-05,3,Approved
945,Earned Leave,2021-04-20,6,Approved
945,Earned Leave,2023-07-26,3,Approved
946,Earned Leave,2022-11-09,3,Approved
946,Sick Leave,2022-05-26,2,Approved
946,Earned Leave,2023-08-03,3,Approved
947,Earned Leave,2021-04-16,7,Approved
947,Earned Leave,2022-06-07,4,Approved
947,Earned Leave,2023-03-17,7,Approved
947,Sick Leave,2023-05-24,2,Approved
948,Earned Leave,2021-09-09,3,Approved
948,Earned Leave,2022-05-17,3,Approved
948,Sick Leave,2022-05-08,3,Approved
949,Earned Leave,2022-08-13,7,Approved
949,Sick Leave,2022-03-16,3,Approved
949,Earned Leave,2023-07-27,7,Approved
949,Sick Leave,2023-01-26,3,Approved
950,Earned Leave,2017-05-05,5,Approved
950,Sick Leave,2017-05-04,3,Approved
950,Earned Leave,2018-01-03,6,Approved
950,Sick Leave,2018-10-24,2,Approved
950,Earned Leave,2019-04-17,4,Approved
950,Earned Leave,2020-06-13,3,Approved
950,Sick Leave,2020-09-20,3,Approved
950,Earned Leave,2021-03-17,3,Approved
950,Sick Leave,2021-07-09,2,Approved
950,Earned Leave,2022-11-27,6,Approved
950,Earned Leave,2023-10-21,3,Approved
950,Sick Leave,2023-04-08,2,Approved
951,Earned Leave,2017-08-22,3,Approved
952,Earned Leave,2017-10-15,6,Approved
952,Earned Leave,2018-05-13,6,Approved
952,Earned Leave,2019-01-07,7,Approved
952,Earned Leave,2020-05-16,4,Approved
953,Earned Leave,2023-03-09,3,Approved
954,Earned Leave,2023-05-02,5,Approved
955,Earned Leave,2020-11-16,3,Approved
955,Sick Leave,2020-08-02,3,Approved
955,Sick Leave,2021-07-16,2,Approved
955,Earned Leave,2022-08-07,6,Approved
955,Sick Leave,2022-03-04,2,Approved
955,Sick Leave,2023-10-03,2,Approved
956,Earned Leave,2021-03-11,7,Approved
956,Sick Leave,2021-09-23,2,Approved
956,Earned Leave,2022-09-20,4,Approved
956,Sick Leave,2022-08-17,3,Approved
956,Sick Leave,2023-10-25,2,Approved
957,Earned Leave,2017-10-12,5,Approved
957,Sick Leave,2017-05-27,3,Approved
957,Earned Leave,2019-05-02,6,Approved
957,Sick Leave,2020-02-02,2,Approved
957,Earned Leave,2021-01-06,4,Approved
957,Sick Leave,2021-07-03,2,Approved
957,Sick Leave,2022-03-07,2,Approved
957,Earned Leave,2023-04-06,4,Approved
958,Earned Leave,2023-07-22,3,Approved
958,Sick Leave,2023-02-03,3,Approved
959,Earned Leave,2020-10-23,5,Approved
959,Sick Leave,2020-05-01,3,Approved
959,Earned Leave,2021-04-04,4,Approved
959,Sick Leave,2021-04-08,2,Approved
959,Earned Leave,2022-08-22,7,Approved
959,Sick Leave,2022-02-12,3,Approved
960,Earned Leave,2021-10-26,4,Approved
960,Earned Leave,2022-08-27,7,Approved
960,Sick Leave,2022-02-26,3,Approved
960,Earned Leave,2023-06-01,4,Approved
962,Sick Leave,2022-08-14,2,Approved
962,Earned Leave,2023-11-18,5,Approved
962,Sick Leave,2023-04-23,2,Approved
963,Earned Leave,2022-06-17,7,Approved
963,Earned Leave,2023-02-10,5,Approved
964,Earned Leave,2023-02-16,3,Approved
965,Earned Leave,2023-05-08,3,Approved
967,Earned Leave,2022-03-18,6,Approved
967,Sick Leave,2022-11-05,3,Approved
967,Earned Leave,2023-08-19,4,Approved
967,Sick Leave,2023-01-12,2,Approved
968,Earned Leave,2021-10-05,6,Approved
968,Earned Leave,2023-03-11,7,Approved
969,Earned Leave,2020-05-04,7,Approved
969,Earned Leave,2021-04-24,5,Approved
969,Sick Leave,2021-10-10,2,Approved
969,Sick Leave,2022-08-01,2,Approved
970,Earned Leave,2022-08-09,4,Approved
970,Sick Leave,2023-02-19,2,Approved
